sim_time,junction_id,current_phase,phase_duration_total,phase_duration_remaining,max_queue_length,avg_queue_length,max_waiting_time,green_lane_count,empty_green_lane_count,max_seconds_since_green,approach_count,label
105.0,26867646,0,82.0,67.0,0,0.0,0.0,3,3,0.0,3,normal
105.0,2892088923,0,82.0,67.0,0,0.0,0.0,2,2,0.0,2,normal
105.0,3451922932,0,42.0,27.0,1,0.33,2.0,1,1,20.0,3,normal
105.0,3451922950,0,82.0,67.0,0,0.0,0.0,2,2,0.0,2,normal
105.0,3594514234,0,82.0,67.0,0,0.0,0.0,2,2,0.0,2,normal
105.0,3621526490,0,82.0,67.0,0,0.0,0.0,2,2,0.0,2,normal
105.0,5029099782,0,42.0,27.0,0,0.0,0.0,1,1,0.0,1,normal
105.0,511114288,0,82.0,67.0,0,0.0,0.0,2,2,0.0,2,normal
105.0,5300228178,0,82.0,67.0,0,0.0,0.0,2,2,0.0,2,normal
105.0,5300250107,0,82.0,67.0,0,0.0,0.0,2,2,0.0,2,normal
105.0,5300250108,0,82.0,67.0,0,0.0,0.0,2,2,0.0,2,normal
105.0,5301488751,0,82.0,67.0,0,0.0,0.0,2,2,0.0,2,normal
105.0,659815,0,42.0,27.0,1,0.25,5.5,3,3,20.0,4,normal
105.0,710547269,0,24.0,9.0,1,0.29,35.0,4,2,55.0,7,normal
105.0,cluster_1277707259_1415538921_668804488,0,42.0,27.0,1,0.25,9.0,2,2,20.0,4,normal
105.0,cluster_1294004359_1294004382,0,42.0,27.0,0,0.0,0.0,3,3,0.0,3,normal
105.0,cluster_20299832_527734964_537784305,0,38.0,23.0,0,0.0,0.0,1,1,20.0,2,normal
105.0,cluster_2418681455_3772654578,0,82.0,67.0,0,0.0,0.0,1,1,0.0,1,normal
105.0,cluster_3260618602_389365,0,42.0,27.0,0,0.0,0.0,2,2,20.0,3,normal
105.0,cluster_336173796_389292,0,38.0,23.0,0,0.0,0.0,4,4,20.0,8,normal
105.0,cluster_3451922931_3621526491_5301585467_5301585472,0,82.0,67.0,0,0.0,0.0,2,2,0.0,2,normal
105.0,cluster_389364_5403869166,0,82.0,67.0,0,0.0,0.0,3,3,0.0,3,normal
105.0,cluster_5300250112_5301488754,0,42.0,27.0,0,0.0,0.0,2,2,20.0,3,normal
110.0,1294004372,0,82.0,62.0,0,0.0,0.0,2,2,0.0,2,starvation
110.0,1396454306,0,60.0,8.0,1,0.5,44.5,1,1,55.0,2,green_waste
110.0,20447270,1,3.0,1.0,5,2.0,125.0,0,0,50.0,4,demand_imbalance
110.0,2365997447,0,82.0,62.0,0,0.0,0.0,1,1,0.0,1,normal
110.0,26867633,0,42.0,22.0,1,0.33,4.5,2,2,25.0,3,normal
110.0,26867646,0,82.0,62.0,0,0.0,0.0,3,3,0.0,3,normal
110.0,2892088923,0,82.0,62.0,0,0.0,0.0,2,2,0.0,2,normal
110.0,3451922932,0,42.0,22.0,1,0.33,7.0,1,1,25.0,3,normal
110.0,3451922950,0,82.0,62.0,0,0.0,0.0,2,2,0.0,2,normal
110.0,3594514234,0,82.0,62.0,0,0.0,0.0,2,2,0.0,2,normal
110.0,3621526490,0,82.0,62.0,0,0.0,0.0,2,2,0.0,2,normal
110.0,5029099782,0,42.0,22.0,0,0.0,0.0,1,1,0.0,1,normal
110.0,511114288,0,82.0,62.0,0,0.0,0.0,2,2,0.0,2,normal
110.0,5300228178,0,82.0,62.0,0,0.0,0.0,2,2,0.0,2,normal
110.0,5300250107,0,82.0,62.0,0,0.0,0.0,2,2,0.0,2,normal
110.0,5300250108,0,82.0,62.0,0,0.0,0.0,2,2,0.0,2,normal
110.0,5301488751,0,82.0,62.0,0,0.0,0.0,2,2,0.0,2,normal
110.0,659815,0,42.0,22.0,3,0.75,14.0,3,3,25.0,4,normal
110.0,710547269,0,24.0,4.0,1,0.29,40.0,4,2,60.0,7,normal
110.0,cluster_1277707259_1415538921_668804488,0,42.0,22.0,1,0.25,14.0,2,2,25.0,4,normal
110.0,cluster_1294004359_1294004382,0,42.0,22.0,0,0.0,0.0,3,3,0.0,3,normal
110.0,cluster_20299832_527734964_537784305,0,38.0,18.0,0,0.0,0.0,1,1,25.0,2,normal
110.0,cluster_2418681455_3772654578,0,82.0,62.0,0,0.0,0.0,1,1,0.0,1,normal
110.0,cluster_3260618602_389365,0,42.0,22.0,0,0.0,0.0,2,2,25.0,3,normal
110.0,cluster_336173796_389292,0,38.0,18.0,0,0.0,0.0,4,4,25.0,8,normal
110.0,cluster_3451922931_3621526491_5301585467_5301585472,0,82.0,62.0,0,0.0,0.0,2,2,0.0,2,normal
110.0,cluster_389364_5403869166,0,82.0,62.0,0,0.0,0.0,3,3,0.0,3,normal
110.0,cluster_5300250112_5301488754,0,42.0,22.0,0,0.0,0.0,2,2,25.0,3,normal
115.0,1294004372,0,82.0,57.0,0,0.0,0.0,2,2,0.0,2,starvation
115.0,1396454306,0,60.0,3.0,1,0.5,49.5,1,1,60.0,2,green_waste
115.0,20447270,2,15.0,11.0,0,0.0,0.0,2,2,10.0,4,demand_imbalance
115.0,2365997447,0,82.0,57.0,0,0.0,0.0,1,1,0.0,1,normal
115.0,26867633,0,42.0,17.0,2,0.67,13.5,2,2,30.0,3,normal
115.0,26867646,0,82.0,57.0,0,0.0,0.0,3,3,0.0,3,normal
115.0,2892088923,0,82.0,57.0,0,0.0,0.0,2,2,0.0,2,normal
115.0,3451922932,0,42.0,17.0,1,0.33,12.0,1,1,30.0,3,normal
115.0,3451922950,0,82.0,57.0,0,0.0,0.0,2,2,0.0,2,normal
115.0,3594514234,0,82.0,57.0,0,0.0,0.0,2,2,0.0,2,normal
115.0,3621526490,0,82.0,57.0,0,0.0,0.0,2,2,0.0,2,normal
115.0,5029099782,0,42.0,17.0,0,0.0,0.0,1,1,0.0,1,normal
115.0,511114288,0,82.0,57.0,0,0.0,0.0,2,2,0.0,2,normal
115.0,5300228178,0,82.0,57.0,0,0.0,0.0,2,2,0.0,2,normal
115.0,5300250107,0,82.0,57.0,0,0.0,0.0,2,2,0.0,2,normal
115.0,5300250108,0,82.0,57.0,0,0.0,0.0,2,2,0.0,2,normal
115.0,5301488751,0,82.0,57.0,0,0.0,0.0,2,2,0.0,2,normal
115.0,659815,0,42.0,17.0,3,0.75,29.0,3,3,30.0,4,normal
115.0,710547269,1,3.0,2.0,1,0.43,45.0,0,0,65.0,7,normal
115.0,cluster_1277707259_1415538921_668804488,0,42.0,17.0,1,0.25,19.0,2,2,30.0,4,normal
115.0,cluster_1294004359_1294004382,0,42.0,17.0,0,0.0,0.0,3,3,0.0,3,normal
115.0,cluster_20299832_527734964_537784305,0,38.0,13.0,0,0.0,0.0,1,1,30.0,2,normal
115.0,cluster_2418681455_3772654578,0,82.0,57.0,0,0.0,0.0,1,1,0.0,1,normal
115.0,cluster_3260618602_389365,0,42.0,17.0,1,0.33,1.0,2,2,30.0,3,normal
115.0,cluster_336173796_389292,0,38.0,13.0,1,0.12,4.0,4,4,30.0,8,normal
115.0,cluster_3451922931_3621526491_5301585467_5301585472,0,82.0,57.0,0,0.0,0.0,2,2,0.0,2,normal
115.0,cluster_389364_5403869166,0,82.0,57.0,0,0.0,0.0,3,3,0.0,3,normal
115.0,cluster_5300250112_5301488754,0,42.0,17.0,0,0.0,0.0,2,2,30.0,3,normal
120.0,1294004372,0,82.0,52.0,0,0.0,0.0,2,2,0.0,2,starvation
120.0,1396454306,1,3.0,1.0,1,0.5,54.5,0,0,65.0,2,green_waste
120.0,20447270,2,15.0,6.0,3,1.0,6.5,2,1,15.0,4,demand_imbalance
120.0,2365997447,0,82.0,52.0,0,0.0,0.0,1,1,0.0,1,normal
120.0,26867633,0,42.0,12.0,2,0.67,23.5,2,2,35.0,3,normal
120.0,26867646,0,82.0,52.0,0,0.0,0.0,3,3,0.0,3,normal
120.0,2892088923,0,82.0,52.0,0,0.0,0.0,2,2,0.0,2,normal
120.0,3451922932,0,42.0,12.0,1,0.33,17.0,1,1,35.0,3,normal
120.0,3451922950,0,82.0,52.0,0,0.0,0.0,2,2,0.0,2,normal
120.0,3594514234,0,82.0,52.0,0,0.0,0.0,2,2,0.0,2,normal
120.0,3621526490,0,82.0,52.0,0,0.0,0.0,2,2,0.0,2,normal
120.0,5029099782,0,42.0,12.0,0,0.0,0.0,1,1,0.0,1,normal
120.0,511114288,0,82.0,52.0,0,0.0,0.0,2,2,0.0,2,normal
120.0,5300228178,0,82.0,52.0,0,0.0,0.0,2,2,0.0,2,normal
120.0,5300250107,0,82.0,52.0,0,0.0,0.0,2,2,0.0,2,normal
120.0,5300250108,0,82.0,52.0,0,0.0,0.0,2,2,0.0,2,normal
120.0,5301488751,0,82.0,52.0,0,0.0,0.0,2,2,0.0,2,normal
120.0,659815,0,42.0,12.0,3,0.75,44.0,3,3,35.0,4,normal
120.0,710547269,2,24.0,21.0,1,0.14,24.0,4,4,35.0,7,normal
120.0,cluster_1277707259_1415538921_668804488,0,42.0,12.0,1,0.25,24.0,2,2,35.0,4,normal
120.0,cluster_1294004359_1294004382,0,42.0,12.0,0,0.0,0.0,3,3,0.0,3,normal
120.0,cluster_20299832_527734964_537784305,0,38.0,8.0,0,0.0,0.0,1,1,35.0,2,normal
120.0,cluster_2418681455_3772654578,0,82.0,52.0,0,0.0,0.0,1,1,0.0,1,normal
120.0,cluster_3260618602_389365,0,42.0,12.0,1,0.33,6.0,2,2,35.0,3,normal
120.0,cluster_336173796_389292,0,38.0,8.0,1,0.12,9.0,4,4,35.0,8,normal
120.0,cluster_3451922931_3621526491_5301585467_5301585472,0,82.0,52.0,0,0.0,0.0,2,2,0.0,2,normal
120.0,cluster_389364_5403869166,0,82.0,52.0,0,0.0,0.0,3,3,0.0,3,normal
120.0,cluster_5300250112_5301488754,0,42.0,12.0,0,0.0,0.0,2,2,35.0,3,normal
125.0,1294004372,0,82.0,47.0,0,0.0,0.0,2,2,0.0,2,starvation
125.0,1396454306,2,10.0,6.0,0,0.0,0.0,1,1,10.0,2,green_waste
125.0,20447270,2,15.0,1.0,2,0.5,13.5,2,2,20.0,4,demand_imbalance
125.0,2365997447,0,82.0,47.0,0,0.0,0.0,1,1,0.0,1,normal
125.0,26867633,0,42.0,7.0,3,1.0,35.5,2,2,40.0,3,normal
125.0,26867646,0,82.0,47.0,0,0.0,0.0,3,3,0.0,3,normal
125.0,2892088923,0,82.0,47.0,0,0.0,0.0,2,2,0.0,2,normal
125.0,3451922932,0,42.0,7.0,2,0.67,23.0,1,1,40.0,3,normal
125.0,3451922950,0,82.0,47.0,0,0.0,0.0,2,2,0.0,2,normal
125.0,3594514234,0,82.0,47.0,0,0.0,0.0,2,2,0.0,2,normal
125.0,3621526490,0,82.0,47.0,0,0.0,0.0,2,2,0.0,2,normal
125.0,5029099782,0,42.0,7.0,0,0.0,0.0,1,1,0.0,1,normal
125.0,511114288,0,82.0,47.0,0,0.0,0.0,2,2,0.0,2,normal
125.0,5300228178,0,82.0,47.0,0,0.0,0.0,2,2,0.0,2,normal
125.0,5300250107,0,82.0,47.0,0,0.0,0.0,2,2,0.0,2,normal
125.0,5300250108,0,82.0,47.0,0,0.0,0.0,2,2,0.0,2,normal
125.0,5301488751,0,82.0,47.0,0,0.0,0.0,2,2,0.0,2,normal
125.0,659815,0,42.0,7.0,3,1.0,59.0,3,2,40.0,4,normal
125.0,710547269,2,24.0,16.0,1,0.14,29.0,4,4,40.0,7,normal
125.0,cluster_1277707259_1415538921_668804488,0,42.0,7.0,2,0.75,29.5,2,2,40.0,4,normal
125.0,cluster_1294004359_1294004382,0,42.0,7.0,0,0.0,0.0,3,3,0.0,3,normal
125.0,cluster_20299832_527734964_537784305,0,38.0,3.0,0,0.0,0.0,1,1,40.0,2,normal
125.0,cluster_2418681455_3772654578,0,82.0,47.0,0,0.0,0.0,1,1,0.0,1,normal
125.0,cluster_3260618602_389365,0,42.0,7.0,2,0.67,14.5,2,2,40.0,3,normal
125.0,cluster_336173796_389292,0,38.0,3.0,1,0.12,14.0,4,4,40.0,8,normal
125.0,cluster_3451922931_3621526491_5301585467_5301585472,0,82.0,47.0,0,0.0,0.0,2,2,0.0,2,normal
125.0,cluster_389364_5403869166,0,82.0,47.0,0,0.0,0.0,3,3,0.0,3,normal
125.0,cluster_5300250112_5301488754,0,42.0,7.0,0,0.0,0.0,2,2,40.0,3,normal
130.0,1294004372,0,82.0,42.0,0,0.0,0.0,2,2,0.0,2,starvation
130.0,1396454306,2,10.0,1.0,0,0.0,0.0,1,1,15.0,2,green_waste
130.0,20447270,0,45.0,44.0,1,0.5,3.5,2,1,5.0,4,demand_imbalance
130.0,2365997447,0,82.0,42.0,0,0.0,0.0,1,1,0.0,1,normal
130.0,26867633,0,42.0,2.0,3,1.0,50.5,2,2,45.0,3,normal
130.0,26867646,0,82.0,42.0,0,0.0,0.0,3,3,0.0,3,normal
130.0,2892088923,0,82.0,42.0,0,0.0,0.0,2,2,0.0,2,normal
130.0,3451922932,0,42.0,2.0,2,0.67,33.0,1,1,45.0,3,normal
130.0,3451922950,0,82.0,42.0,0,0.0,0.0,2,2,0.0,2,normal
130.0,3594514234,0,82.0,42.0,0,0.0,0.0,2,2,0.0,2,normal
130.0,3621526490,0,82.0,42.0,1,0.5,2.5,2,1,0.0,2,normal
130.0,5029099782,0,42.0,2.0,0,0.0,0.0,1,1,0.0,1,normal
130.0,511114288,0,82.0,42.0,0,0.0,0.0,2,2,0.0,2,normal
130.0,5300228178,0,82.0,42.0,0,0.0,0.0,2,2,0.0,2,normal
130.0,5300250107,0,82.0,42.0,0,0.0,0.0,2,2,0.0,2,normal
130.0,5300250108,0,82.0,42.0,0,0.0,0.0,2,2,0.0,2,normal
130.0,5301488751,0,82.0,42.0,0,0.0,0.0,2,2,0.0,2,normal
130.0,659815,0,42.0,2.0,3,0.75,74.0,3,3,45.0,4,normal
130.0,710547269,2,24.0,11.0,1,0.14,34.0,4,4,45.0,7,normal
130.0,cluster_1277707259_1415538921_668804488,0,42.0,2.0,2,0.75,39.5,2,2,45.0,4,normal
130.0,cluster_1294004359_1294004382,0,42.0,2.0,0,0.0,0.0,3,3,0.0,3,normal
130.0,cluster_20299832_527734964_537784305,1,3.0,1.0,0,0.0,0.0,0,0,45.0,2,normal
130.0,cluster_2418681455_3772654578,0,82.0,42.0,0,0.0,0.0,1,1,0.0,1,normal
130.0,cluster_3260618602_389365,0,42.0,2.0,2,0.67,24.5,2,2,45.0,3,normal
130.0,cluster_336173796_389292,1,3.0,1.0,1,0.12,19.0,1,1,45.0,8,normal
130.0,cluster_3451922931_3621526491_5301585467_5301585472,0,82.0,42.0,0,0.0,0.0,2,2,0.0,2,normal
130.0,cluster_389364_5403869166,0,82.0,42.0,0,0.0,0.0,3,3,0.0,3,normal
130.0,cluster_5300250112_5301488754,0,42.0,2.0,0,0.0,0.0,2,2,45.0,3,normal
135.0,1294004372,0,82.0,37.0,0,0.0,0.0,2,2,0.0,2,starvation
135.0,1396454306,0,60.0,59.0,0,0.0,0.0,1,1,5.0,2,green_waste
135.0,20447270,0,45.0,39.0,4,1.0,18.5,2,2,10.0,4,demand_imbalance
135.0,2365997447,0,82.0,37.0,0,0.0,0.0,1,1,0.0,1,normal
135.0,26867633,1,3.0,0.0,3,1.0,65.5,0,0,50.0,3,normal
135.0,26867646,0,82.0,37.0,0,0.0,0.0,3,3,0.0,3,normal
135.0,2892088923,0,82.0,37.0,0,0.0,0.0,2,2,0.0,2,normal
135.0,3451922932,1,3.0,0.0,2,0.67,43.0,0,0,50.0,3,normal
135.0,3451922950,0,82.0,37.0,0,0.0,0.0,2,2,0.0,2,normal
135.0,3594514234,0,82.0,37.0,0,0.0,0.0,2,2,0.0,2,normal
135.0,3621526490,0,82.0,37.0,1,0.5,7.5,2,1,0.0,2,normal
135.0,5029099782,1,3.0,0.0,0,0.0,0.0,0,0,5.0,1,normal
135.0,511114288,0,82.0,37.0,0,0.0,0.0,2,2,0.0,2,normal
135.0,5300228178,0,82.0,37.0,0,0.0,0.0,2,2,0.0,2,normal
135.0,5300250107,0,82.0,37.0,0,0.0,0.0,2,2,0.0,2,normal
135.0,5300250108,0,82.0,37.0,0,0.0,0.0,2,2,0.0,2,normal
135.0,5301488751,0,82.0,37.0,0,0.0,0.0,2,2,0.0,2,normal
135.0,659815,1,3.0,0.0,3,0.75,89.0,0,0,50.0,4,normal
135.0,710547269,2,24.0,6.0,1,0.14,39.0,4,4,50.0,7,normal
135.0,cluster_1277707259_1415538921_668804488,1,3.0,0.0,3,1.25,54.5,0,0,50.0,4,normal
135.0,cluster_1294004359_1294004382,1,3.0,0.0,0,0.0,0.0,0,0,5.0,3,normal
135.0,cluster_20299832_527734964_537784305,2,6.0,2.0,0,0.0,0.0,0,0,50.0,2,normal
135.0,cluster_2418681455_3772654578,0,82.0,37.0,0,0.0,0.0,1,1,0.0,1,normal
135.0,cluster_3260618602_389365,1,3.0,0.0,2,0.67,34.5,0,0,50.0,3,normal
135.0,cluster_336173796_389292,2,6.0,2.0,1,0.12,24.0,2,2,50.0,8,normal
135.0,cluster_3451922931_3621526491_5301585467_5301585472,0,82.0,37.0,0,0.0,0.0,2,2,0.0,2,normal
135.0,cluster_389364_5403869166,0,82.0,37.0,0,0.0,0.0,3,3,0.0,3,normal
135.0,cluster_5300250112_5301488754,1,3.0,0.0,1,0.33,1.5,0,0,50.0,3,normal
140.0,1294004372,0,82.0,32.0,0,0.0,0.0,2,2,0.0,2,starvation
140.0,1396454306,0,60.0,54.0,0,0.0,0.0,1,1,10.0,2,green_waste
140.0,20447270,0,45.0,34.0,6,1.5,44.0,2,2,15.0,4,demand_imbalance
140.0,2365997447,0,82.0,32.0,0,0.0,0.0,1,1,0.0,1,normal
140.0,26867633,2,42.0,37.0,1,0.33,0.5,2,2,10.0,3,normal
140.0,26867646,0,82.0,32.0,0,0.0,0.0,3,3,0.0,3,normal
140.0,2892088923,0,82.0,32.0,0,0.0,0.0,2,2,0.0,2,normal
140.0,3451922932,2,42.0,37.0,0,0.0,0.0,2,2,10.0,3,normal
140.0,3451922950,0,82.0,32.0,0,0.0,0.0,2,2,0.0,2,normal
140.0,3594514234,0,82.0,32.0,0,0.0,0.0,2,2,0.0,2,normal
140.0,3621526490,0,82.0,32.0,0,0.0,0.0,2,2,0.0,2,normal
140.0,5029099782,2,42.0,37.0,0,0.0,0.0,0,0,10.0,1,normal
140.0,511114288,0,82.0,32.0,0,0.0,0.0,2,2,0.0,2,normal
140.0,5300228178,0,82.0,32.0,0,0.0,0.0,2,2,0.0,2,normal
140.0,5300250107,0,82.0,32.0,0,0.0,0.0,2,2,0.0,2,normal
140.0,5300250108,0,82.0,32.0,0,0.0,0.0,2,2,0.0,2,normal
140.0,5301488751,0,82.0,32.0,0,0.0,0.0,2,2,0.0,2,normal
140.0,659815,2,42.0,37.0,1,0.25,3.5,1,1,10.0,4,normal
140.0,710547269,2,24.0,1.0,1,0.29,44.0,4,4,55.0,7,normal
140.0,cluster_1277707259_1415538921_668804488,2,42.0,37.0,1,0.25,1.5,2,1,10.0,4,normal
140.0,cluster_1294004359_1294004382,2,42.0,37.0,0,0.0,0.0,3,3,0.0,3,normal
140.0,cluster_20299832_527734964_537784305,3,3.0,0.0,0,0.0,0.0,0,0,55.0,2,normal
140.0,cluster_2418681455_3772654578,0,82.0,32.0,0,0.0,0.0,1,1,0.0,1,normal
140.0,cluster_3260618602_389365,2,42.0,37.0,0,0.0,0.0,2,2,10.0,3,normal
140.0,cluster_336173796_389292,3,3.0,0.0,1,0.12,29.0,0,0,55.0,8,normal
140.0,cluster_3451922931_3621526491_5301585467_5301585472,0,82.0,32.0,0,0.0,0.0,2,2,0.0,2,normal
140.0,cluster_389364_5403869166,0,82.0,32.0,0,0.0,0.0,3,3,0.0,3,normal
140.0,cluster_5300250112_5301488754,2,42.0,37.0,0,0.0,0.0,2,2,10.0,3,normal
145.0,1294004372,0,82.0,27.0,0,0.0,0.0,2,2,0.0,2,starvation
145.0,1396454306,0,60.0,49.0,0,0.0,0.0,1,1,15.0,2,green_waste
145.0,20447270,0,45.0,29.0,6,1.75,74.0,2,2,20.0,4,demand_imbalance
145.0,2365997447,0,82.0,27.0,0,0.0,0.0,1,1,0.0,1,normal
145.0,26867633,2,42.0,32.0,1,0.67,5.5,2,1,15.0,3,normal
145.0,26867646,0,82.0,27.0,0,0.0,0.0,3,3,0.0,3,normal
145.0,2892088923,0,82.0,27.0,0,0.0,0.0,2,2,0.0,2,normal
145.0,3451922932,2,42.0,32.0,0,0.0,0.0,2,2,15.0,3,normal
145.0,3451922950,0,82.0,27.0,0,0.0,0.0,2,2,0.0,2,normal
145.0,3594514234,0,82.0,27.0,0,0.0,0.0,2,2,0.0,2,normal
145.0,3621526490,0,82.0,27.0,0,0.0,0.0,2,2,0.0,2,normal
145.0,5029099782,2,42.0,32.0,0,0.0,0.0,0,0,15.0,1,normal
145.0,511114288,0,82.0,27.0,0,0.0,0.0,2,2,0.0,2,normal
145.0,5300228178,0,82.0,27.0,0,0.0,0.0,2,2,0.0,2,normal
145.0,5300250107,0,82.0,27.0,0,0.0,0.0,2,2,0.0,2,normal
145.0,5300250108,0,82.0,27.0,0,0.0,0.0,2,2,0.0,2,normal
145.0,5301488751,0,82.0,27.0,0,0.0,0.0,2,2,0.0,2,normal
145.0,659815,2,42.0,32.0,1,0.25,8.5,1,1,15.0,4,normal
145.0,710547269,4,6.0,5.0,1,0.29,49.0,1,1,60.0,7,normal
145.0,cluster_1277707259_1415538921_668804488,2,42.0,32.0,1,0.25,6.5,2,1,15.0,4,normal
145.0,cluster_1294004359_1294004382,2,42.0,32.0,0,0.0,0.0,3,3,0.0,3,normal
145.0,cluster_20299832_527734964_537784305,4,37.0,32.0,0,0.0,0.0,1,1,20.0,2,normal
145.0,cluster_2418681455_3772654578,0,82.0,27.0,0,0.0,0.0,1,1,0.0,1,normal
145.0,cluster_3260618602_389365,2,42.0,32.0,0,0.0,0.0,2,2,15.0,3,normal
145.0,cluster_336173796_389292,4,37.0,32.0,0,0.0,0.0,4,4,20.0,8,normal
145.0,cluster_3451922931_3621526491_5301585467_5301585472,0,82.0,27.0,0,0.0,0.0,2,2,0.0,2,normal
145.0,cluster_389364_5403869166,0,82.0,27.0,0,0.0,0.0,3,3,0.0,3,normal
145.0,cluster_5300250112_5301488754,2,42.0,32.0,0,0.0,0.0,2,2,15.0,3,normal
150.0,1294004372,0,82.0,22.0,0,0.0,0.0,2,2,0.0,2,starvation
150.0,1396454306,0,60.0,44.0,0,0.0,0.0,1,1,20.0,2,green_waste
150.0,20447270,0,45.0,24.0,6,1.75,104.0,2,2,25.0,4,demand_imbalance
150.0,2365997447,0,82.0,22.0,0,0.0,0.0,1,1,0.0,1,normal
150.0,26867633,2,42.0,27.0,2,1.0,12.5,2,1,20.0,3,normal
150.0,26867646,0,82.0,22.0,0,0.0,0.0,3,3,0.0,3,normal
150.0,2892088923,0,82.0,22.0,0,0.0,0.0,2,2,0.0,2,normal
150.0,3451922932,2,42.0,27.0,0,0.0,0.0,2,2,20.0,3,normal
150.0,3451922950,0,82.0,22.0,0,0.0,0.0,2,2,0.0,2,normal
150.0,3594514234,0,82.0,22.0,0,0.0,0.0,2,2,0.0,2,normal
150.0,3621526490,0,82.0,22.0,0,0.0,0.0,2,2,0.0,2,normal
150.0,5029099782,2,42.0,27.0,0,0.0,0.0,0,0,20.0,1,normal
150.0,511114288,0,82.0,22.0,0,0.0,0.0,2,2,0.0,2,normal
150.0,5300228178,0,82.0,22.0,0,0.0,0.0,2,2,0.0,2,normal
150.0,5300250107,0,82.0,22.0,0,0.0,0.0,2,2,0.0,2,normal
150.0,5300250108,0,82.0,22.0,0,0.0,0.0,2,2,0.0,2,normal
150.0,5301488751,0,82.0,22.0,0,0.0,0.0,2,2,0.0,2,normal
150.0,659815,2,42.0,27.0,1,0.5,13.5,1,1,20.0,4,normal
150.0,710547269,4,6.0,0.0,1,0.29,54.0,1,1,65.0,7,normal
150.0,cluster_1277707259_1415538921_668804488,2,42.0,27.0,1,0.25,5.0,2,2,20.0,4,normal
150.0,cluster_1294004359_1294004382,2,42.0,27.0,0,0.0,0.0,3,3,0.0,3,normal
150.0,cluster_20299832_527734964_537784305,4,37.0,27.0,0,0.0,0.0,1,1,25.0,2,normal
150.0,cluster_2418681455_3772654578,0,82.0,22.0,0,0.0,0.0,1,1,0.0,1,normal
150.0,cluster_3260618602_389365,2,42.0,27.0,0,0.0,0.0,2,2,20.0,3,normal
150.0,cluster_336173796_389292,4,37.0,27.0,0,0.0,0.0,4,4,25.0,8,normal
150.0,cluster_3451922931_3621526491_5301585467_5301585472,0,82.0,22.0,0,0.0,0.0,2,2,0.0,2,normal
150.0,cluster_389364_5403869166,0,82.0,22.0,0,0.0,0.0,3,3,0.0,3,normal
150.0,cluster_5300250112_5301488754,2,42.0,27.0,0,0.0,0.0,2,2,20.0,3,normal
155.0,1294004372,0,82.0,17.0,0,0.0,0.0,2,2,0.0,2,starvation
155.0,1396454306,0,60.0,39.0,0,0.0,0.0,1,1,25.0,2,green_waste
